,评论,得分,时间,点赞,回复
6204,看起来挺美，虽然来的人不是很多，但是服务态度都很好，出票速度很快。,5.0,2016/7/7,0,0
6205,很好玩，晚上去的，灯光很漂亮嘻嘻,5.0,2016/9/12,1,0
6206,女朋友一直想去，说是晚上夜景漂亮，但是晚上视线真的不好，大海的方向漆黑一片。我建议想去的人，一定远在白天，可以眺望大海,5.0,2016/8/28,0,0
6207,恐高，呵呵，夜景还不错，速度也不快,4.0,2016/9/12,0,0
6208,还不错，运行平稳，有点晕，其它无特殊不适。,4.0,2016/8/27,0,0
6209,服务非常好，孩子喜欢，下次还会去,5.0,2016/9/14,0,0
6210,如果能多几圈就好了，六一带儿子去的，人不多，但只能一圈，资源浪费严重。,4.0,2016/8/21,0,0
6211,很好，我是晚上去的。可以把开发区的夜景看看。好美！,5.0,2016/8/12,0,0
6212,挺好的，环境不错，地方也不错，值得去体验一下。,5.0,2016/9/10,0,0
6213,挺好的！第一次做摩天轮！！！！,5.0,2016/9/13,0,0
6214,挺好的，夜景不错，值得分享赞赞赞,4.0,2016/9/10,0,0
6215,和男朋友一起去的，挺好玩的。推荐情侣去玩  晚上夜景很美，以后情人节都会去玩    当做纪念了。。。。。。。。。。。。。。。。。。正好周围奥特莱斯有很多好几家吃的店也开业了，很方便，雪花姐姐附近还有个多磨炸串都挺火爆的。,5.0,2016/6/13,0,0
6216,人不多，里面有空调，景色不错，就是挺快就下来了,5.0,2016/9/9,0,0
6217,景特别好看特别好玩恐高的我也不害怕😂拍了好多照片,5.0,2016/8/12,0,0
6218,刚好赶上检修，上午白跑一趟，下午又去了一次景色还不错,4.0,2016/9/10,0,0
6219,第二次来了，这次是来看夜景的。挺好的,5.0,2016/9/11,0,0
6220,设施很新，服务还行，大家可以去看看,4.0,2016/9/12,0,0
6221,没有想象中的好，夜班也不行，主要是去看夜景的，可是就看到些高楼大厦，没意思，再也不想去第二次,3.0,2016/9/1,0,0
6222,挺好的！孩子特别高兴！空调也很足,5.0,2016/9/11,0,0
6223,超级棒，摩天轮走到最上面的时候，风景超级好看，赞赞的！有种流连忘返的感觉！,3.0,2016/9/3,0,0
6224,可以看到唐岛湾，景色不错，晚上更好看,5.0,2016/9/11,0,0
6225,很浪漫的地方，服务人员态度很好，很漂亮的地方,5.0,2016/9/11,0,0
6226,怎么说呢，没啥感觉，就图一新鲜。团购还是便宜点。,3.0,2016/9/7,0,0
6227,比较规范，每个车厢内都有空调，所以不会感觉闷热，升到最好处能一览大海和黄岛美景。只是票价太贵了，带孩子坐一次就行了。,4.0,2016/8/19,0,0
6228,已经很不错了，希望越来越好，每周都来,4.0,2016/9/7,0,0
6229,设施好，上面看景色很美，孩子很高兴,5.0,2016/9/11,0,0
6230,很不错，从来没玩过，很稳，就是本人有些恐高,5.0,2016/7/10,0,0
6231,真是超高，在里面直接不敢乱动，呵呵！只可惜天气不够晴朗，雾气太大，看不清远处,4.0,2016/9/2,0,0
6232,团票去坐摩天轮很方便，下午快五点去的，人不是很多。我和闺密坐了粉色的车，感觉很好。可能女生都有一种浪漫情怀吧。到了最高的点的时候，从上面看下，心情很激动。闺密忙着自拍，竟然没注意到到了最高点。希望下次晚上可以过来坐摩天轮，应该会更唯美。,5.0,2016/5/28,0,0
6233,啥也不想说，坑爹那会儿，真不知道这种地方坑了多少爹呀！,3.0,2016/9/8,0,0
6234,晚上选个晴朗的好天气，景致不错，票价算比较低了。,5.0,2016/9/8,0,0
6235,时间也就5分钟吧，性价比一般搬,4.0,2016/9/10,0,0
6236,还是不错的，可以去玩一下，推荐一下,3.0,2016/9/11,0,0
6237,很好，推荐晚上太阳下山的时候去，很有氛围。我的小伙伴吓得不行。最高处68米,5.0,2016/9/3,0,0
6238,我是旅游顺道来这个摩天轮的！为了女儿才坐的！挺好的！看到山海，风景不错！而且出票快！服务好！☺,5.0,2016/7/13,0,0
6239,和男朋友一块过来的，从最高处俯视大黄岛，美美的，下次有朋友过来会带朋友一起过去的。,5.0,2016/9/4,0,0
6240,第一次坐摩天轮，看着这么高大的以为会害怕，其实到顶一点恐惧感没有,5.0,2016/8/26,0,0
6241,挺快就玩完了，反正挺高的还有空调,5.0,2016/9/8,0,0
6242,感觉还好，时间太短，再来一圈还可以，喜欢闺女喜欢玩，刺激，过瘾。。。。。。。。。。，尖叫，兴奋。。。。。。高兴，玩的很爽。。。。。满心欢喜，高兴得不得了。哈哈哈哈，所以再多转几圈就好了哈哈哈哈,5.0,2016/6/11,0,0
6243,暑假去的，有空调，感觉不错:D,5.0,2016/9/11,0,0
6244,设施不错，值得带孩子玩，角度很好,5.0,2016/9/10,0,0
6245,带孩子去玩的，晚上看看夜景还是不错的，升到最高点有点小害怕😂😂,5.0,2016/8/4,0,0
6246,和高中同桌一起去的，感觉还不错。就是空调感觉不太管用，然后就是转的快了点，摩天轮也有点小。坐在上面一边吃东西一边看海还挺享受的～下次打算选个晚上去，看看夜景。,4.0,2016/8/14,0,0
6247,一般般吧 说好开灯就开了一点，不说明白白等了！,3.0,2016/9/8,0,0
6248,第一次坐摩天轮，有点紧张，里面有空调,5.0,2016/7/22,0,0
6249,还不错   比较满意。。。。。。,4.0,2016/7/17,0,0
6250,设施非常好，服务特别周到，环境特别好,5.0,2016/9/9,0,0
6251,没人！没人！坐遍全国摩天轮，这个不用排队竟然！只是一圈儿14分钟，略小……,5.0,2016/8/5,0,0
6252,挺好 孩子有点害怕 挺稳当的 下次在玩,5.0,2016/9/9,0,0
6253,"恐高症的也坐了，怕怕怕怕怕怕怕怕怕怕怕怕。
",5.0,2016/9/7,0,0
6254,14分钟的摩天轮.可以俯瞰整个唐岛湾风景,5.0,2016/7/23,0,0
6255,十分钟下来了。转了一圈。还可以。,5.0,2016/9/8,0,0
6256,很好玩不错推荐大家一起玩值得去的地方,5.0,2016/9/8,0,0
6257,设施很新很好，在上面看的景色也不错，和同学一起去的，在青岛的美丽回忆，出口处还可以买纪念品，我和同学买了心愿锁，刻好之后锁在了心愿墙上。服务人员态度也很好。,5.0,2016/6/21,0,0
6258,之前没做过，今天来体验一下，有恐高的建议不要坐，哈哈,5.0,2016/9/3,0,0
6259,美丽梦幻之地，晚上去坐特别有感觉，看海看夜景,5.0,2016/8/6,0,0
6260,灯没全开，但是依然很美丽，空中停留十几分钟吧,3.0,2016/9/5,0,0
6261,特别喜欢，风景特别美，看我照的照片是不是特别漂亮就是太快了，还没有做够就下来了。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。？？？？？？。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,5.0,2016/8/2,0,0
6262,挺好的，带着孩子去，孩子特别高兴，就是附近卖的东西太贵了,5.0,2016/7/18,0,0
6263,不错，只是时间短点，孩子很开心,4.0,2016/9/8,0,0
6264,环境不错 就是雾气蒙蒙的 海上嘉年华高空看起来很美,5.0,2016/7/8,0,0
6265,里面有空调，美团真心实惠，值得一游,4.0,2016/7/22,0,0
6266,挺好的还有空调，就是时间太快了一下子就到了，晚上去的夜景没什么好看的还是晴天傍晚的时候去比较好晚上黑麻麻的就看灯了。。。,3.0,2016/7/19,0,0
6267,晚上和小伙伴一起去的，假期美团还要比人工售票便宜，在底下感觉转动速度比较慢，没想到上去以后还是挺快的，景色很美很迷人，推荐噢,5.0,2016/8/17,0,0
6268,还可以，和大哥去的，景色还可以，没感觉就转完了。。。。。,5.0,2016/7/22,0,0
6269,设施不错，可惜不领不过妹妹一直想看，的确真不错，建议大家一试，那天阴天有点下雨，美团还是比较便宜的,4.0,2016/8/25,0,0
6270,价格不贵，挺好的，如果是晚上坐应该就更完美了,5.0,2016/9/1,0,0
6271,一点都不好玩，时间短，不划算，没啥可看的景色,2.0,2016/9/4,1,0
6272,哈哈哈哈看哈哈哈眼巴巴卡咖啡紧身裤,5.0,2016/9/6,0,0
6273,不错，值得体验一次，带孩子去很合适、其乐融融,5.0,2016/9/4,0,0
6274,专门等到晚上看的，灯光下的城市有别样的美。摩天轮的室内还有空调，炎热的夏季瞬间凉快下来。,5.0,2016/7/18,0,0
6275,非常棒，孩子玩得也很开心。下回还会带朋友来玩,5.0,2016/9/5,0,0
6276,不错啊，之前没有坐过带孩子来感受一下。到顶端的时候还是有点小紧张。,5.0,2016/8/10,0,0
6277,小情侣的话挺好。还有空调。适合空中谈情说爱,5.0,2016/9/4,0,0
6278,美团订购很方便 而且当时定就可以坐上 很好,5.0,2016/8/6,0,0
6279,好高哦，上到最高点景色很是不错呢！,5.0,2016/9/3,0,0
6280,环境好。出票快，特别好玩，下次还会来,5.0,2016/8/28,0,0
6281,现场买票35，也没人提醒一下。,4.0,2016/9/5,0,0
6282,很好 匀速的 上去并不让人害怕 晚上看看夜景不错,5.0,2016/9/3,0,0
6283,还可以吧。看到一对小情侣最高点亲亲了。。害羞..,5.0,2016/8/25,0,0
6284,可惜是晚上，没有白天的氛围。够15个字了吧,5.0,2016/8/17,0,0
6285,挺好的 转的很稳 通透也很好 就是本人恐高,5.0,2016/9/5,0,0
6286,环境不错，总体感觉不错，没玩好,5.0,2016/9/6,0,0
6287,啊 还可以，就是今天下小雨，有些看不清楚，我和闺蜜一块儿去的，下回跟男朋友一起去，还不错的地方。其实并没有什么感觉。而且挺快的，也就10分钟吧。拍了几张照片，下雨，灰蒙蒙的，看不清楚远方，以后有机会再去玩,5.0,2016/6/4,0,0
6288,有空调，景色很漂亮，孩子很开心。,5.0,2016/8/18,0,0
6289,服务不错，很快就取到票了，但是时间真的好短，跟男朋友有一个美好的夜晚,4.0,2016/8/26,0,0
6290,真不错，周围景色很漂亮，带宝宝玩很开心。,5.0,2016/9/4,0,0
6291,很不错很好，来了N多次了，还会带朋友来,5.0,2016/8/16,0,0
6292,挺好的！孩子本来有点怕，后来就到处看。,5.0,2016/9/3,0,0
6293,十多分钟没有看到想象中的美景，一般吧，就是刚坐上的时候有点害怕，但是适应一会就好了,5.0,2016/7/17,0,0
6294,服务不错，四五十块，就转一圈，分分钟下来，没啥意思,4.0,2016/8/30,0,0
6295,很好，不错要比在xiao离开了,5.0,2016/9/5,0,0
6296,价格有点高，如果再便宜点就好啦😄,5.0,2016/9/3,0,0
6297,六一儿童节去的。一开始恐高不敢上去。上去之后风景好好哦。妈妈说特别美！！小外甥女一上去之后就疯了 非要脱鞋子踩在坐的地方 也跟个大人似的也要看看风景！！ 我问工作人员多长时间说是十三四分钟不过时间很快就过去了,4.0,2016/6/2,0,0
6298,一般吧，没啥意思，坐一次就够了,3.0,2016/9/3,0,0
6299,还是感觉太贵了，一圈下来特别快，觉得有点不值。,1.0,2016/9/1,1,0
6300,带媳妇去的，不错，这回够了吧，再不够就不写了！,5.0,2016/9/3,0,0
6301,很不错，摩天轮里还有空调，可以看见大海！,5.0,2016/8/29,0,0
6302, 和男朋友一起 服务很周到 环境也很好 很浪漫,5.0,2016/9/2,0,0
6303,第二次玩了，孩子很喜欢，今天下雨，别有一番风味,5.0,2016/7/15,0,0
6304,姥姥喜欢，比我厉害👍，我都有点害怕，反而是孩子和姥姥都没事，呵呵,5.0,2016/8/28,0,0
6305,很方便，服务也好，到门口直接出示二维码，就可以了。,5.0,2016/8/1,0,0
6306,摩天轮的直径比较小，没什么意思。可去可不去，看个人心情吧,2.0,2016/8/30,1,0
6307,还不错，就是开了空调还是热了点，早上十点才开门，别去早了,5.0,2016/8/13,0,0
6308,还可以吧，人挺多的，自己没上去，给朋友弄的,5.0,2016/8/24,0,0
6309,挺好的 从上面观景很美 专门挑晚上去的 就是时间好短 能多转圈或者再慢一点拉长时间就好啦,4.0,2016/8/21,0,0
6310,很不错，跟女朋友两个人一起很棒呢！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,5.0,2016/6/22,0,0
6311,有空调，这是夏天游玩的最大好处，总体环境很干净，就是位置看到的景色还是一般吧！,5.0,2016/8/24,0,0
6312,不能作为一个大景点，景点深度不够，就图个新鲜,4.0,2016/8/30,0,0
6313,挺好的，总共十二分钟，直接购买是50，这样能便宜10元，不错,5.0,2016/8/30,0,0
6314,设施不错   有空调  运行平稳   孩子意犹未尽还想再上一次,4.0,2016/7/21,0,0
6315,陪姑娘坐了一次，感觉有点快，还没有看够就到站了，不过很不错的。,3.0,2016/7/12,0,0
6316,差评。我都退款了。根本没去。退款竟然失败。还我钱,1.0,2016/9/1,3,0
6317,挺好，雨中夜景不错，就是时间短点,5.0,2016/8/30,0,0
6318,很好很强大 这是一个十五字的评论,5.0,2016/7/6,0,0
6319,说真的 一点都不值那个价格。十来分钟下来了，还没有什么看的,3.0,2016/8/27,0,0
6320,设施完善，就是有点害怕😨，不过孩子很喜欢,4.0,2016/8/28,0,0
6321,挺好的，就是上去后发现自己恐高。,5.0,2016/8/30,0,0
6322,带小朋友去的，很开心，有空调也不热，棒棒哒！,5.0,2016/8/12,0,0
6323,设施齐全，环境优美，服务贴心，,5.0,2016/9/1,0,0
6324,本来定了去哪网的，结果商家说必须在有一个什么短信，但一直没收到，所以退了改用美团，瞬时解决，哈哈,3.0,2016/8/16,0,0
6325,很好非常好感觉很棒视角很是开阔,5.0,2016/9/2,0,0
6326, 环境还不错晚上去夜景很好。。。,4.0,2016/9/2,0,0
6327,很美很漂亮，老婆第一次做还有点害怕,5.0,2016/8/31,0,0
6328,晚上看的，排了很长的队，在上面就待了一会，没看到啥很漂亮的景色,3.0,2016/8/29,0,0
6329,价格实惠，性价比高，值得一试。,5.0,2016/9/2,0,0
6330,很不错，出票也很快，服务也不错，很好玩的,5.0,2016/8/25,0,0
6331,虽然价钱不便宜但是风景很美，一家人玩的很开心，尤其宝贝超开心,5.0,2016/7/16,0,0
6332,晚上应该比白天效果好，挺好玩的，,5.0,2016/8/30,0,0
6333,轿厢里有空调，当天有点雾，没雾应该能看到更好的风景。,4.0,2016/7/3,0,0
6334,设施非常好，服务非常周到环境也非常好，就是价格有点儿贵。还需要72个灯，这也太麻烦了呀，呼噜哗啦呼啦哗啦呼啦哗啦呼啦哗啦，还有30个点呼噜哗啦呼啦哗啦呼啦哗啦呼啦呼啦，还有17个都是呼噜哗啦呼啦哗啦，一,5.0,2016/6/20,0,0
6335,太棒了，虽然只有短短的一圈，完全够拍照啊，哈哈哈，特别开心,5.0,2016/8/20,0,0
6336,还不错吧，有空调，大概10来分钟一圈。,4.0,2016/8/30,0,0
6337,前几天去找男票的时候去看的。他恐高但是为了陪我硬着头皮上了哈哈哈原谅我秀一波恩爱。那天有点阴天但是感觉还不错~就是价格稍贵点了。要是带着学生证或者校园卡团购会更便宜一些~下次如果有机会还会再去坐一次的。毕竟很浪漫的呦,3.0,2016/5/22,0,0
6338,没玩够就到时间了，不过孩子高兴就好……,5.0,2016/8/20,0,0
6339,第二次带孩子做，还是很喜欢，一直说不怕不怕，挺好的,5.0,2016/8/11,0,0
